

--------------------------------------------------------------------------------
Port          Native  Status        Port
              Vlan                  Channel
--------------------------------------------------------------------------------
Po431         3138,3155,3157,3300-3307,3324-3344,3450-3453
Po432         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po434         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po435         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po436         3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Po1000        1-3005,3007-3967,4048-4093
Po1001        3006
Eth102/1/12   3138,3155,3157,3300-3307,3324-3344,3450-3453
Eth102/1/13   3138,3155,3157,3300-3307,3324-3344,3450-3453
Eth102/1/14   3138,3155,3157,3300-3307,3324-3344,3450-3453
Eth102/1/15   3138,3155,3157,3300-3307,3324-3344,3450-3453
Eth102/1/17   3155,3167,3300-3307,3324-3344,3450-3453
Eth102/1/18   3155,3167,3300-3307,3324-3344,3450-3453
Eth102/1/19   3155,3167,3300-3307,3324-3344,3450-3453
Eth102/1/20   3155,3167,3300-3307,3324-3344,3450-3453
Eth104/1/1    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/2    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/3    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/4    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/5    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/6    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/7    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/8    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/9    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/10   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/11   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/12   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/13   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/14   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/15   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/16   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/17   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/18   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/19   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/20   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/21   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/22   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/23   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/24   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/25   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/26   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/27   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/28   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/29   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth104/1/30   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/1    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/2    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/3    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/4    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/5    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/6    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/7    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/8    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/9    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/10   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/11   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/12   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/13   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/14   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/15   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/16   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/17   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/18   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/19   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/20   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/21   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/22   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/23   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/24   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/25   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/26   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/27   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/28   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/29   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth106/1/30   3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/1    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/2    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/3    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/4    3138,3155,3157,3300-3307,3324-3344,3450-3453
Eth108/1/5    3138,3155,3157,3300-3307,3313,3324-3344,3450-3453,3467
Eth108/1/6    3138,3155,3157,3300-3307,3324-3344,3450-3453
