

--------------------------------------------------------------------------------
Port          Native  Status        Port
              Vlan                  Channel
--------------------------------------------------------------------------------
Eth1/30       none
Eth1/31       none
Eth1/33       none
Eth1/34       none
Eth1/35       none
Eth1/36       none
Eth1/37       none
Eth1/38       none
Eth1/39       none
Eth1/40       none
Eth1/41       none
Eth1/42       none
Eth1/43       none
Eth1/44       none
Eth1/45       none
Eth1/46       none
Eth1/47       none
Eth1/48       none
Eth2/6        none
Eth2/7        none
Eth2/8        none
Eth2/13       none
Eth2/25       none
Eth2/26       none
Eth2/33       none
Eth2/34       none
Eth2/35       none
Eth2/36       none
Eth2/37       none
Eth2/38       none
Eth2/39       none
Eth2/40       none
Eth2/41       none
Eth2/42       none
Eth2/43       none
Eth2/44       none
Eth2/45       none
Eth2/46       none
Eth2/47       none
Eth2/48       none
Eth7/5        none
Eth7/6        none
Eth7/21       none
Eth7/33       none
Eth7/37       none
Eth7/38       none
Eth7/39       none
Eth7/40       none
Eth7/42       none
Eth7/43       none
Eth8/5        none
Eth8/6        none
Eth8/21       none
Eth8/33       none
Eth8/37       none
Eth8/38       none
Eth8/39       none
Eth8/40       none
Eth8/42       none
Eth8/43       none
Eth9/8        none
Eth9/9        none
Eth9/10       none
Eth9/17       none
Eth9/18       none
Eth9/19       none
Eth9/20       none
Eth9/21       none
Eth9/22       none
Eth9/23       none
Eth9/25       none
Eth9/38       none
Eth9/47       none
Eth9/48       none
Eth10/9       none
Eth10/10      none
Eth10/11      none
Eth10/17      none
Eth10/18      none
Eth10/19      none
Eth10/20      none
Eth10/21      none
Eth10/22      none
Eth10/23      none
Eth10/25      none
Eth10/38      none
Eth10/45      none
Eth10/47      none
Eth10/48      none
Po41          none
Po42          none
Po51          none
Po52          none
Po53          none
Po55          none
Po56          none
Po57          none
Po58          none
Po59          none
Po61          none
Po62          none
Po71          none
Po72          none
Po73          none
Po74          none
Po75          none
Po76          none
Po77          none
Po78          none
Po79          none
Po99          none
Po112         none
Po362         none
Po363         none
Po438         none
Po501         none
Po4000        none
Eth101/1/14   none
Eth101/1/19   none
Eth101/1/39   none
Eth101/1/44   none
Eth103/1/1    none
Eth103/1/2    none
Eth103/1/3    none
Eth106/1/48   none
Eth107/1/48   none

--------------------------------------------------------------------------------
Port          STP Forwarding
--------------------------------------------------------------------------------
Eth1/5        609,629
Eth1/6        606,609,628-629
Eth1/7        609,629
Eth1/8        606,609,628-629
Eth1/9        609,629
Eth1/10       606,609,628-629
Eth1/11       609,629
Eth1/12       606,609,628-629
Eth1/13       609,629
Eth1/14       606,609,628-629
Eth1/15       4,600-610,625-626,628-629,632-633,635-640,642-649,651-658,663-665,667-673,678,680-685,690-694
Eth1/16       none
Eth1/17       none
Eth1/18       none
Eth1/23       none
Eth1/24       none
Eth1/25       none
Eth1/26       none
Eth1/28       none
Eth1/29       none
Eth1/30       none
Eth1/31       none
Eth1/33       none
Eth1/34       none
Eth1/35       none
Eth1/36       none
Eth1/37       none
Eth1/38       none
Eth1/39       none
Eth1/40       none
Eth1/41       none
Eth1/42       none
Eth1/43       none
Eth1/44       none
Eth1/45       none
Eth1/46       none
Eth1/47       none
Eth1/48       none
Eth2/6        4,600-610,625-626,628-629,632-633,635-640,642-649,651-658,663-665,667-673,678,680-685,690-694
Eth2/7        none
Eth2/8        none
